# format: STATE|ID|NAME|REMOTE|DESCRIPTION|INSTALLED_VER|AVAILABLE_VER|UPDATE
# STATE: I = installed, A = available
# UPDATE: 1 = update available, 0 = no
A|net.sourceforge.Chessx|ChessX|flathub|Free Chess Database||1.5.6|0
A|net.sourceforge.DuneLegacy|Dune Legacy|flathub|A modern Dune II reimplementation||0.99.5|0
A|net.sourceforge.ExtremeTuxRacer|Extreme Tux Racer|flathub|High speed arctic racing game based on Tux Racer||0.8.4|0
A|net.sourceforge.Fillets|Fish Fillets|flathub|Puzzle game with 70 levels||1.0.1|0
A|net.sourceforge.GrandOrgue|GrandOrgue|flathub|Pipe organ simulator||3.16.2-1|0
A|net.sourceforge.Hugin|hugin|flathub|A panoramic photo stitcher and more||2025.0.1|0
A|net.sourceforge.Klavaro|Klavaro|flathub|A touch typing tutor||3.14|0
A|net.sourceforge.Lifeograph|Lifeograph|flathub|Advanced personal note taking application||3.0.4|0
A|net.sourceforge.OpenLieroX|OpenLieroX|flathub|Sidescrolling shooter where you control worms armed with a range of weapons||0.58 rc5|0
A|net.sourceforge.Pdfedit|PDFedit|flathub|PDF editor with ability to browse/edit the tree of raw pdf objects||0.4.5.fl2|0
A|net.sourceforge.QtSpim|QtSpim|flathub|A self-contained simulator that runs MIPS32 programs||9.1.23|0
A|net.sourceforge.Ri-li|Ri-li|flathub|Kidsgame, drive a toy wood engine||2.0.1|0
A|net.sourceforge.SDL-Ball|SDL-Ball|flathub|Brick-breaking game with pretty graphics||1.04|0
A|net.sourceforge.Teo|Teo|flathub|Thomson TO8D emulator||1.8.4|0
A|net.sourceforge.TuxFootball|Tux Fútbol|flathub|Juega fútbol con Tux el pingüino||0.3.1|0
A|net.sourceforge.VMPK|VMPK|flathub|Virtual MIDI Piano Keyboard: a MIDI events generator and receiver||0.9.1|0
A|net.sourceforge.artha.Artha|Artha|flathub|The Open Thesaurus||1.0.5|0
A|net.sourceforge.atanks|Atomic Tanks|flathub|Multi-platform Scorched Earth clone similar to the Worms series of games||6.6|0
A|net.sourceforge.audmes.audmes|audmes|flathub|Audio measurement system||2025.04.05|0
A|net.sourceforge.btanks|Battle Tanks|flathub|A fun filled scrolling game with battle tanks||0.9|0
A|net.sourceforge.chromium-bsu|Chromium B.S.U.|flathub|Fast paced, arcade-style, top-scrolling space shooter||0.9.16.1|0
A|net.sourceforge.ddrescueview|ddrescueview|flathub|Examine ddrescue's mapfiles||0.4.5|0
A|net.sourceforge.dmidiplayer|dmidiplayer|flathub|Drumstick Multiplatform MIDI File Player||1.7.5|0
A|net.sourceforge.efaxgtk|Efax-gtk|flathub|Faxing with Linux/Unix||3.2.15|0
A|net.sourceforge.electrip.Electrip|Electrip|flathub|Control your model railroad using gamepads!||5.6|0
A|net.sourceforge.fretsonfire|Frets on Fire|flathub|Frets on Fire is a game of musical skill and fast fingers. The aim of the game is to play guitar with the keyboard as accurately as possible.||1.3.110|0
A|net.sourceforge.fspclient|FSP Client|flathub|FTP-like interface for FSP||0.93.1|0
A|net.sourceforge.fuse_emulator.Fuse|Fuse|flathub|Sinclair ZX Spectrum Emulator||1.6.0|0
A|net.sourceforge.jpdftweak.jPdfTweak|jPDF Tweak|flathub|Swiss Army Knife for PDF files||1.1|0
A|net.sourceforge.kmetronome|Drumstick Metronome|flathub|Drumstick MIDI Metronome based on the ALSA Sequencer||1.4.1|0
A|net.sourceforge.kmidimon|Drumstick MIDI Monitor|flathub|Drumstick MIDI Monitor is a MIDI monitor for Linux using ALSA sequencer||1.4.1|0
A|net.sourceforge.lgames.LBreakoutHD|LBreakoutHD|flathub|Arkanoid / Breakout alike game||1.1.10|0
A|net.sourceforge.lgames.LGeneral|LGeneral|flathub|Turn based strategy game engine (like Panzer General)||1.4.4|0
A|net.sourceforge.lgames.LPairs2|LPairs2|flathub|Classic memory game||2.3.1|0
A|net.sourceforge.lgames.LTris|ltris|flathub|Game of skill with falling blocks||1.3|0
A|net.sourceforge.liferea|Liferea|flathub|Keep up with your feeds||1.16.6|0
A|net.sourceforge.m64py.M64Py|M64Py|flathub|A frontend for Mupen64Plus||0.3.0|0
A|net.sourceforge.mars-game|M.A.R.S. - A ridiculous shooter|flathub|2D space shooter with awesome visual effects||0.7.6|0
A|net.sourceforge.mcomix|MComix|flathub|Comic and general purpose image viewer||3.1.0|0
A|net.sourceforge.molsketch|Molsketch|flathub|2D Molecular Structures Editor||0.8.3|0
A|net.sourceforge.osmo|Osmo|flathub|Personal organizer||0.4.4|0
A|net.sourceforge.pdfchain|PDF Chain|flathub|Graphical interface for the PDF Toolkit (PDFtk)||0.4.4.2.fl1|0
A|net.sourceforge.projectM|projectM|flathub|Music visualizer which uses 3D accelerated iterative image based rendering||3.1.13|0
A|net.sourceforge.qtpfsgui.LuminanceHDR|Luminance HDR|flathub|Create HDR images||2.6.1.1|0
A|net.sourceforge.quakespasm.Quakespasm|Quakespasm|flathub|A modern port of the original Quake engine||0.96.3|0
A|net.sourceforge.roccat.roccat-tools|Roccat-tools|flathub|Applications to configure Roccat devices.||5.9.0|0
A|net.sourceforge.scidavis|SciDAVis|flathub|Application for scientific data analysis and visualization||2.9.2|0
A|net.sourceforge.scidvspc.scidvspc|ScidvsPC|flathub|Chess Toolkit||4.26|0
A|net.sourceforge.squirrel_sql|SQuirreL SQL Client|flathub|SQL client for any JDBC compliant database||4.8.0|0
A|net.sourceforge.tomatoes.IHaveNoTomatoes|I Have No Tomatoes|flathub|Tomato smashing game||1.55|0
A|net.sourceforge.torcs|TORCS|flathub|The Open Racing Car Simulator||1.3.8|0
A|net.sourceforge.uhexen2.uhexen2|Hexen II: Hammer of Thyrion|flathub|A modernized source port of Hexen II||1.5.9|0
A|net.sourceforge.uqm_mods.UQM-MegaMod|The Ur-Quan Masters HD MegaMod|flathub|Mod for The Ur-Quan Masters||0.8.3|0
A|net.sourceforge.wavbreaker|wavbreaker|flathub|GUI tool to split WAV, MP2 and MP3 files||0.16|0
A|net.sourceforge.wxEDID|wxEDID|flathub|Read and edit EDID files||0.0.33|0
A|net.stabyourself.nottetris2|Not Tetris 2|flathub|Physics-based Tetris||2.0|0
A|net.supertuxkart.SuperTuxKart|SuperTuxKart|flathub|Un juego de carreras de karts en 3D de código abierto.||1.5|0
A|net.tabletopclub.TabletopClub|Tabletop Club|flathub|Play board games in a 3D sandbox||0.1.4|0
A|net.tedomum.CapBattleship|Cap: Pirate Battleship|flathub|Battleship game, with a pirate theme||1.0~alpha8|0
A|net.trowell.typesetter|Typesetter|flathub|Minimalist Typst editor||0.8|0
A|net.unvanquished.Unvanquished|Unvanquished|flathub|Fast paced, first person strategy game||0.55.5|0
A|net.veloren.airshipper|Airshipper|flathub|Airshipper is the official launcher for Veloren.||0.16.0|0
A|net.veloren.veloren|Veloren|flathub|Veloren is a multiplayer voxel RPG written in Rust. It is inspired by games such as Cube World, Legend of Zelda: Breath of the Wild, Dwarf Fortress and Minecraft.||0.15.0-nightly|0
A|net.warsow.Warsow|Warsow|flathub|Fast paced 3D first person shooter||2.1.2|0
A|net.waterfox.waterfox|Waterfox|flathub|Private web browser||6.6.7|0
A|net.werwolv.ImHex|ImHex|flathub|Modern REing Hex Editor||1.38.1|0
A|net.worldofpadman.WoP|World of PADMAN|flathub|Incredibly carefully designed and colorful freeware fun shooter for young and young-at-heart people||1.6.2|0
A|net.wz2100.wz2100|Warzone 2100|flathub|Command the forces of The Project in a battle to rebuild the world||4.6.2|0
A|net.xm1math.Texmaker|Texmaker|flathub|Latex editor||6.0.1|0
A|net.xmind.XMind|Xmind (2025)|flathub|Mind Mapping & Brainstorming||26.01.03145|0
A|net.xmind.XMind8|XMind 8|flathub|Amazing brainstorming and mind mapping tool.||R3.7.9.201912052356|0
A|net.zdechov.app.AcronymDecoder|Acronym Decoder|flathub|Search acronym meanings||1.7.0|0
A|net.zdechov.app.C-evo|C-evo: New Horizons|flathub|Turn-based empire building game||1.3.8|0
A|net.zdechov.app.LazFuck|LazFuck|flathub|Simple BrainFuck IDE||1.3.0|0
A|net.zdechov.app.TransLines|TransLines|flathub|Enjoyable metro building game||1.4.0|0
A|net.zdechov.app.Tunneler|Tunneler|flathub|Tank digging battle game||1.1.1|0
A|net.zdechov.app.vCardStudio|vCard Studio|flathub|Contact management application||1.5.0|0
A|net.zdechov.app.x2048|2048|flathub|Block sliding puzzle game||1.5.0|0
A|net.zdechov.app.xTactics|xTactics|flathub|Risk like turn-based strategy game||1.4.0|0
A|net.zgcoder.skycheckers|Sky Checkers|flathub|Blast enemies off a stage||1.3.1|0
A|network.bisq.Bisq|Bisq|flathub|A decentralized bitcoin exchange network||1.9.22|0
A|network.loki.Session|Session Desktop|flathub|Private messenger||1.17.5|0
A|nl.andreasknoben.Laser|Laser|flathub|stable|||0
A|nl.brixit.powersupply|Powersupply|flathub|Linux power subsystem debugger||0.9.0|0
A|nl.brixit.wiremapper|Wiremapper|flathub|Linux client for Pockethernet network tester||0.9.1|0
A|nl.emphisia.icon|Iconic|flathub|Add icons on top of folders||2025.9.1|0
A|nl.g4d.Girens|Girens para Plex|flathub|Mira tu contenido de Plex||2.0.7|0
A|nl.hjdskes.gcolor3|Selector de color|flathub|Elija colores desde un selector o desde la pantalla||2.4.0|0
A|nl.lostboys.rollemup|Roll 'm Up|flathub|Classic pinball game from late 90s.||1|0
A|nl.openoffice.bluefish|Bluefish|flathub|Code and text editor with many web and software development extras||2.2.19|0
A|nl.sarine.gpx-viewer|gpx-viewer|flathub|A simple gpx viewer||0.5|0
A|nl.v0yd.Capsule|Capsule|flathub|Medication tracker||1.1|0
A|no.mifi.losslesscut|LosslessCut|flathub|Save space by quickly and losslessly trimming video and audio files||3.55.1|0
A|one.ablaze.floorp|Floorp|flathub|Customizable Firefox-based browser from Japan||12.9.2|0
A|one.alynx.FlipClock|FlipClock|flathub|A flip clock screensaver supported by SDL2.||2.10.0|0
A|one.flipperzero.qFlipper|qFlipper|flathub|Graphical desktop application for updating Flipper Zero firmware via PC||1.3.3|0
A|one.jwr.interstellar|Interstellar|flathub|Connect with the fediverse||0.11.1|0
A|one.k8ie.Identities|Identities|flathub|Passwords at hand||0.2.2|0
A|one.mixin.messenger|Mixin Messenger|flathub|Mixin Messenger||3.5.1|0
A|one.naiara.Kuychi|K’uychi|flathub|Generate color palettes with all their shades and copy their hex codes||2025.12.1|0
A|online.hatsune_miku.tachidesk-vaadinui|Tachidesk-VaadinUI|flathub|Desktop client for Tachidesk||1.14.0|0
A|org.DolphinEmu.dolphin-emu|Dolphin Emulator|flathub|GameCube / Wii / Triforce Emulator||2512|0
A|org._2006Scape.Launcher|2006Scape|flathub|2006Scape is a free, Runescape 2006 Emulation server||1.0.0|0
A|org._2009scape.Launcher|2009scape|flathub|2009 Runescape Emulation||1.8.1|0
A|org._3fz.mtoc|Mtoc|flathub|Visual music library||2.5.1|0
A|org._99managers.futsal-edition|99Managers Futsal|flathub|Futsal team-management game.||0.5.5|0
A|org.adishatz.Screenshot|Screenshot|flathub|Take screenshots||0.7.1|0
A|org.adishatz.syncpasswd|Sync Passwd|flathub|Update passwords||0.1.1|0
A|org.aegisub.Aegisub|Aegisub|flathub|Create and modify subtitles||3.4.2|0
A|org.alienarena.alienarena|Alien Arena|flathub|Ultra fast paced arena FPS||7.71.7|0
A|org.altaqwaa.Altaqwaa|Altaqwaa|flathub|Quran, adhkar, and prayer times||3.0.1|0
A|org.altlinux.Tuner|Tuner|flathub|Extensible control center||0.5.0|0
A|org.americanmonk.TipitakaPaliReader|Tipitaka Pali Reader|flathub|Study Pāḷi texts with ease||2.7.2+99|0
A|org.andypiper.Fedinspect|Fedinspect|flathub|Analyse Fediverse servers||1.2.2|0
A|org.angryip.ipscan|Angry IP Scanner|flathub|Fast and friendly network scanner||3.9.1|0
A|org.apache.directory.studio|Apache Directory Studio|flathub|A complete directory tooling platform||2.0.0.v20210717-M17|0
A|org.apache.jmeter|Apache JMeter|flathub|Load testing tool||5.6.3|0
A|org.apache.netbeans|NetBeans|flathub|NetBeans - Apache Java IDE. Fits the Pieces Together||28|0
A|org.archivekeep.ArchiveKeep|ArchiveKeep|flathub|Archive files the easy way||0.4.4|0
A|org.ardour.Ardour|Ardour|flathub|Digital Audio Workstation||8.12.0|0
A|org.armagetronad.ArmagetronAdvanced|Armagetron Advanced|flathub|3D Lightcycle Game||0.2.9.2.5|0
A|org.arrl.trustedqsl|TrustedQSL|flathub|Radio Contact validation||2.8.2|0
A|org.artisan_scope.artisan|Artisan|flathub|Visual scope for coffee roasters||3.4.0|0
A|org.artsoft.rocksndiamonds|Rocks'n'Diamonds|flathub|Gem collecting puzzle game||4.4.0.3|0
A|org.asamk.SignalCli|signal-cli|flathub|Use Signal messenger in terminal||0.13.22|0
A|org.asc_hq.ASC|Advanced Strategic Command|flathub|Turn-based strategy game||2.6.1|0
A|org.atheme.audacious|Audacious|flathub|Lightweight audio player||4.5.1|0
A|org.audacityteam.Audacity|Audacity|flathub|Audacity is the world's most popular audio editing and recording app||3.7.7|0
A|org.audiveris.audiveris|Audiveris|flathub|Optical Music Recognition (OMR) Application||5.9|0
A|org.avidemux.Avidemux|Avidemux|flathub|Multi-purpose video editing and processing software||2.8.1|0
A|org.azahar_emu.Azahar|Azahar|flathub|Open-source 3DS emulator project based on Citra.||2123.2|0
A|org.b3log.siyuan|SiYuan|flathub|A privacy-first personal knowledge management system, support fine-grained block-level reference and Markdown WYSIWYG||3.5.0|0
A|org.beagleboard.imagingutility|BeagleBoard Imager|flathub|BeagleBoard Imaging Utility||0.0.16|0
A|org.beeref.BeeRef|BeeRef|flathub|A simple reference image viewer||0.3.3|0
A|org.biblemulti.thelife|The Life|flathub|Offline Bible multi languages||1.36.1|0
A|org.bino3d.bino|Bino|flathub|3D Video Player||2.6|0
A|org.bionus.Grabber|Grabber|flathub|Very customizable imageboard/booru downloader with powerful filenaming features||7.13.0|0
A|org.bitcoincore.bitcoin-qt|Bitcoin Core|flathub|Fully validating Bitcoin peer-to-peer network node, wallet and GUI||30.0|0
A|org.bitfighter.Bitfighter|Bitfighter|flathub|Multiplayer vector graphics space game||022|0
A|org.blackfennec.app|Black Fennec|flathub|Semi-structured Data Editor||0.12.0|0
A|org.bleachbit.BleachBit|BleachBit|flathub|Cleans files to free disk space and to maintain privacy||v5.0.0|0
A|org.blender.Blender|Blender|flathub|Free and open source 3D creation suite||5.0|0
A|org.blue_nebula.BlueNebula|BlueNebula|flathub|stable|||0
A|org.bluej.BlueJ|BlueJ|flathub|Java IDE for beginners||5.2.1|0
A|org.bluesabre.MenuLibre|MenuLibre|flathub|Un avanzado editor del menú compatible con FreeDesktop.org||2.3.2|0
A|org.briarproject.Briar|Briar|flathub|Secure messaging, anywhere||0.6.4-beta|0
A|org.bunkus.mkvtoolnix-gui|MKVToolNix|flathub|Matroska files creator and tools||96.0|0
A|org.bzflag.BZFlag|BZFlag|flathub|A 3D first person tank battle game||2.4.30|0
A|org.caione.GScope|gScope|flathub|GTK interface to cscope||v0.1.1|0
A|org.cataclysmbn.CataclysmBN|Cataclysm BN|flathub|Try to survive the apocalypse||0.9.1|0
A|org.cataclysmdda.CataclysmDDA|Cataclysm: Dark Days Ahead|flathub|A turn-based survival game set in a post-apocalyptic world||0.H|0
A|org.catacombing.kumo|Kumo|flathub|Mobile web browser||1.6.1|0
A|org.chessmd.chessmd|ChessMD|flathub|ChessMD is a Qt-based chess app to play, analysis, review chess game and browse chess opening database.||1.0.0|0
A|org.chocolate_doom.ChocolateDoom|Chocolate Doom|flathub|Conservative source port||3.0.1|0
A|org.chrisoft.qmidiplayer|QMidiPlayer|flathub|A cross-platform midi file player based on libfluidsynth and Qt.||0.8.9|0
A|org.chromium.Chromium.BaseApp|Chromium base de aplicación|flathub|21.08|||0
A|org.chromium.Chromium.BaseApp|Chromium base de aplicación|flathub|22.08|||0
A|org.chromium.Chromium.BaseApp|Chromium base de aplicación|flathub|23.08|||0
A|org.chromium.Chromium.BaseApp|Chromium base de aplicación|flathub|24.08|||0
A|org.chromium.Chromium.BaseApp|Chromium base de aplicación|flathub|25.08|||0
A|org.chromium.Chromium|Chromium Web Browser|flathub|The web browser from Chromium project||143.0.7499.169|0
A|org.claws_mail.Claws-Mail|Claws-Mail|flathub|Claws Mail is an email client (and news reader), based on GTK+||4.3.1|0
A|org.clementine_player.Clementine|Clementine|flathub|Reproductor musical||1.4.0rc2|0
A|org.cloudcompare.CloudCompare|CloudCompare|flathub|3D point cloud and mesh processing||2.13.2|0
A|org.cockpit_project.CockpitClient|Cockpit Client|flathub|Web-based server interface via ssh||352|0
A|org.codeblocks.codeblocks|Code::Blocks|flathub|IDE for C, C++ and Fortran||25.03|0
A|org.contourterminal.Contour|Contour Terminal Emulator|flathub|Contour is a modern and actually fast, modal, virtual terminal emulator, for everyday use||0.4.3|0
A|org.cosmic_utils.enroll|enroll|flathub|stable|||0
A|org.cryptomator.Cryptomator|Cryptomator|flathub|Encryption for your cloud made easy||1.18.0|0
A|org.cubocore.CoreAction|CoreAction|flathub|A side bar with some handy gadgets||4.5.0|0
A|org.cubocore.CoreArchiver|CoreArchiver|flathub|A simple file compressing/extracting utility||4.5.0|0
A|org.cubocore.CoreFM|CoreFM|flathub|A simple lightweight easy to use file manager||4.5.0|0
A|org.cubocore.CoreHunt|CoreHunt|flathub|An easy to use fast file searching tool||4.5.0|0
A|org.cubocore.CoreImage|CoreImage|flathub|A simple lightweight easy to use image viewer||4.5.0|0
A|org.cubocore.CoreInfo|CoreInfo|flathub|A simple meta data viewer for files||4.5.0|0
A|org.cubocore.CoreKeyboard|CoreKeyboard|flathub|A simple virtual keyboard with word suggestions||4.5.0|0
A|org.cubocore.CorePDF|CorePDF|flathub|A simple lightweight PDF viewer||4.5.0|0
A|org.cubocore.CorePad|CorePad|flathub|A simple lightweight but powerful text editor||4.5.0|0
A|org.cubocore.CorePaint|CorePaint|flathub|A simple painting tool||4.5.0|0
A|org.cubocore.CoreRenamer|CoreRenamer|flathub|A simple lightweight batch file renamer||4.5.0|0
A|org.cubocore.CoreShot|CoreShot|flathub|A simple lightweight screen capture utility for X11||4.5.0|0
A|org.cubocore.CoreStats|CoreStats|flathub|A simple lightweight system resource viewer||4.5.0|0
A|org.cubocore.CoreTime|CoreTime|flathub|A time related task manager||4.5.0|0
A|org.cvfosammmm.Lemma|Lemma|flathub|Note-Taking App||54|0
A|org.cvfosammmm.Setzer|Setzer|flathub|Editor de LaTeX simple pero completo||66|0
A|org.cznic.Datovka|Datovka|flathub|Access your data boxes||4.27.0|0
A|org.d3cod3.Mosaic|Mosaic|flathub|An openFrameworks based Visual Patching Creative-Coding Platform||0.7.3|0
A|org.damask_multiphysics.DAMASK_grid|DAMASK grid|flathub|Grid solver for DAMASK||3.0.2|0
A|org.damask_multiphysics.DAMASK_mesh|DAMASK mesh|flathub|Mesh solver for DAMASK||3.0.2|0
A|org.darktable.Darktable|darktable|flathub|Organice y revele fotografías de cámaras digitales||5.4.0|0
A|org.dash.dash-core|Dash Core|flathub|Fully validating Dash peer-to-peer network node, wallet and GUI||23.0.2|0
A|org.davmail.DavMail|DavMail|flathub|Office 365 and Exchange gateway||6.5.1|0
A|org.dbgate.DbGate|DbGate|flathub|(no)SQL database client||6.4.1|0
A|org.debian.TuxPuck|Tuxpuck|flathub|3D Shufflepuck Pong Game||0.8.2|0
A|org.deidentifier.arx|ARX|flathub|ARX Data Anonymization Tool||v3.9.2|0
A|org.deluge_torrent.deluge|Deluge|flathub|A fully-featured BitTorrent Client||2.2.0|0
A|org.denemo.Denemo|Denemo|flathub|Create music scores||2.6.49|0
A|org.deskflow.deskflow|Deskflow|flathub|Software Keyboard and mouse sharing||1.25.0|0
A|org.desmume.DeSmuME|DeSmuME|flathub|Nintendo DS emulator||0.9.11|0
A|org.develz.Crawl|Dungeon Crawl Stone Soup|flathub|Roguelike dungeon exploration game||0.33.1|0
A|org.dhewm3.Dhewm3|Dhewm 3|flathub|dhewm 3 is a Doom 3 GPL source port||1.5.4|0
A|org.diasurgical.DevilutionX|DevilutionX|flathub|Experience Diablo and Hellfire anew||1.5.5|0
A|org.dpsoftware.FireflyLuciferin|Firefly Luciferin|flathub|Ambient lighting software||2.25.6|0
A|org.duckdns.bugfreeblog.mldonkeynext|mldonkey-next|flathub|Native GUI for the multi-network p2p filesharing application||1.4.0|0
A|org.dune3d.dune3d|Dune 3D|flathub|Parametric 3D CAD||1.3.0|0
A|org.dupot.beatmatchtopass|Beat And Match To Pass|flathub|Beat them all||1.6.2|0
A|org.dupot.easyflatpak|Easyflatpak|flathub|Manage your flatpaks with a simple GUI.||3.29.3|0
